"id","fifaId","name","firstName","lastName","knownName","position","price","squadId","team","teamAbbr","group","status","matchStatus","percentSelected","totalPoints","avgPoints","form","lastRoundPoints","oneToWatch","nextFixtureId","nextFixture","nextFixtureDate","nextFixtureVenue","nextFixtureCity"
"105",,"Florian Grillitsch","Florian","Grillitsch",,"MID","5.5","4","Austria","AUT","j","playing",,"0","0","0","0","0","False","20","AUT v JOR","2026-06-17T05:00:00+01:00","Levi's Stadium","Santa Clara, California"
"1256",,"Giovanni Reyna","Giovanni","Reyna",,"MID","5.5","47","USA","USA","d","playing",,"0.2","0","0","0","0","False","4","USA v PAR","2026-06-13T02:00:00+01:00","Sofi Stadium","Inglewood, California"
"1524",,"Hans Vanaken","Hans","Vanaken",,"MID","5.5","5","Belgium","BEL","g","playing",,"0.1","0","0","0","0","False","14","BEL v EGY","2026-06-15T20:00:00+01:00","Lumen Field","Seattle, Washington"
"24",,"Hicham Boudaoui","Hicham","Boudaoui",,"MID","5.5","1","Algeria","ALG","j","playing",,"0","0","0","0","0","False","19","ARG v ALG","2026-06-17T02:00:00+01:00","Geha Field At Arrowhead Stadium","Kansas City, Missouri"
"268",,"Jaminton Campaz","Jaminton","Campaz",,"MID","5.5","10","Colombia","COL","k","playing",,"0","0","0","0","0","False","24","UZB v COL","2026-06-18T03:00:00+01:00","Estadio Banorte","Mexico City"
"320",,"Jean Michaël Seri","Jean Michaël","Seri",,"MID","5.5","12","Côte d'Ivoire","CIV","e","playing",,"0","0","0","0","0","False","11","CIV v ECU","2026-06-15T00:00:00+01:00","Lincoln Financial Field","Philadelphia, Pennsylvania"
"671",,"Keito Nakamura","Keito","Nakamura",,"MID","5.5","25","Japan","JPN","f","playing",,"0.2","0","0","0","0","False","10","NED v JPN","2026-06-14T21:00:00+01:00","At&t Stadium","Arlington, Texas"
"1685",,"Lorenzo Melgarejo","Lorenzo","Melgarejo",,"MID","5.5","34","Paraguay","PAR","d","transferred",,"0","0","0","0","0","False","4","USA v PAR","2026-06-13T02:00:00+01:00","Sofi Stadium","Inglewood, California"
"1478",,"Luis Romo","Luis","Romo",,"MID","5.5","28","Mexico","MEX","a","playing",,"0","0","0","0","0","False","1","MEX v RSA","2026-06-11T20:00:00+01:00","Estadio Banorte","Mexico City"
"1958",,"Mohammed Abu Al Shamat","Mohammed bin Waheeb bin Saeed","Abu Al Shamat","Mohammed Abu Al Shamat","MID","5.5","37","Saudi Arabia","KSA","h","playing",,"0","0","0","0","0","False","15","KSA v URU","2026-06-15T23:00:00+01:00","Hard Rock Stadium","Miami Gardens, Florida"
"2049",,"Nabil Bentaleb","Nabil","Bentaleb",,"MID","5.5","1","Algeria","ALG","j","playing",,"0","0","0","0","0","False","19","ARG v ALG","2026-06-17T02:00:00+01:00","Geha Field At Arrowhead Stadium","Kansas City, Missouri"
"392",,"Pavel Bucha","Pavel","Bucha",,"MID","5.5","15","Czechia","CZE","a","transferred",,"0","0","0","0","0","False","2","KOR v CZE","2026-06-12T03:00:00+01:00","Estadio Akron","Guadalajara"
"1682",,"Thelo Aasgaard","Thelo","Aasgaard",,"MID","5.5","32","Norway","NOR","i","playing",,"0.1","0","0","0","0","False","18","IRQ v NOR","2026-06-16T23:00:00+01:00","Gillette Stadium","Foxborough, Massachusetts"
"111",,"Xaver Schlager","Xaver","Schlager","Xaver Schlager","MID","5.5","4","Austria","AUT","j","playing",,"0","0","0","0","0","False","20","AUT v JOR","2026-06-17T05:00:00+01:00","Levi's Stadium","Santa Clara, California"
"1430",,"Jules Koundé","Jules","Koundé",,"DEF","5.4","19","France","FRA","i","playing",,"7.3","0","0","0","0","False","17","FRA v SEN","2026-06-16T20:00:00+01:00","Metlife Stadium","East Rutherford, New Jersey"
"1583",,"Cedric Itten","Cedric","Itten",,"FWD","5.4","43","Switzerland","SUI","b","playing",,"0","0","0","0","0","False","5","QAT v SUI","2026-06-13T20:00:00+01:00","Levi's Stadium","Santa Clara, California"
"1019",,"Ché Adams","Ché","Adams",,"FWD","5.4","38","Scotland","SCO","c","playing",,"0.2","0","0","0","0","False","7","HAI v SCO","2026-06-14T02:00:00+01:00","Gillette Stadium","Foxborough, Massachusetts"
"1240",,"Facundo Torres","Facundo","Torres","Facundo Torres","FWD","5.4","46","Uruguay","URU","h","transferred",,"0","0","0","0","0","False","15","KSA v URU","2026-06-15T23:00:00+01:00","Hard Rock Stadium","Miami Gardens, Florida"
"12",,"Ibrahim Maza","Ibrahim","Maza",,"FWD","5.4","1","Algeria","ALG","j","playing",,"0.2","0","0","0","0","False","19","ARG v ALG","2026-06-17T02:00:00+01:00","Geha Field At Arrowhead Stadium","Kansas City, Missouri"
"334",,"Ivan Perisic","Ivan","Perisic",,"FWD","5.4","13","Croatia","CRO","l","playing",,"0.5","0","0","0","0","False","22","ENG v CRO","2026-06-17T21:00:00+01:00","At&t Stadium","Arlington, Texas"
"1071",,"Lyle Foster","Lyle","Foster",,"FWD","5.4","40","South Africa","RSA","a","playing",,"0.1","0","0","0","0","False","1","MEX v RSA","2026-06-11T20:00:00+01:00","Estadio Banorte","Mexico City"
"1970",,"Promise David","Promise","David","Promise David","FWD","5.4","9","Canada","CAN","b","playing",,"0.1","0","0","0","0","False","3","CAN v BIH","2026-06-12T20:00:00+01:00","Bmo Field","Toronto"
"1579",,"Ross Stewart","Ross","Stewart",,"FWD","5.4","38","Scotland","SCO","c","playing",,"0","0","0","0","0","False","7","HAI v SCO","2026-06-14T02:00:00+01:00","Gillette Stadium","Foxborough, Massachusetts"
"81",,"Aiden O'Neill","Aiden","O'Neill",,"MID","5.4","3","Australia","AUS","d","playing",,"0.1","0","0","0","0","False","8","AUS v TUR","2026-06-14T05:00:00+01:00","Bc Place","Vancouver"
"494",,"Dayot Upamecano","Dayot","Upamecano",,"DEF","5.3","19","France","FRA","i","playing",,"4.7","0","0","0","0","False","17","FRA v SEN","2026-06-16T20:00:00+01:00","Metlife Stadium","East Rutherford, New Jersey"
"917",,"João Cancelo","João Pedro","Cavaco Cancelo","João Cancelo","DEF","5.3","35","Portugal","POR","k","playing",,"7.2","0","0","0","0","False","21","POR v COD","2026-06-17T18:00:00+01:00","Nrg Stadium","Houston, Texas"
"523",,"Jonathan Tah","Jonathan","Tah",,"DEF","5.3","20","Germany","GER","e","playing",,"4.5","0","0","0","0","False","9","GER v CUW","2026-06-14T18:00:00+01:00","Nrg Stadium","Houston, Texas"
"526",,"Nico Schlotterbeck","Nico","Schlotterbeck",,"DEF","5.3","20","Germany","GER","e","playing",,"3.8","0","0","0","0","False","9","GER v CUW","2026-06-14T18:00:00+01:00","Nrg Stadium","Houston, Texas"
"1429",,"William Saliba","William","Saliba",,"DEF","5.3","19","France","FRA","i","playing",,"15.5","0","0","0","0","False","17","FRA v SEN","2026-06-16T20:00:00+01:00","Metlife Stadium","East Rutherford, New Jersey"
"2024",,"Abde Ezzalzouli","Abde","Ezzalzouli",,"FWD","5.3","29","Morocco","MAR","c","playing",,"0.2","0","0","0","0","False","6","BRA v MAR","2026-06-13T23:00:00+01:00","Metlife Stadium","East Rutherford, New Jersey"
"1241",,"Agustín Canobbio","Agustín","Canobbio",,"FWD","5.3","46","Uruguay","URU","h","playing",,"0","0","0","0","0","False","15","KSA v URU","2026-06-15T23:00:00+01:00","Hard Rock Stadium","Miami Gardens, Florida"
"751",,"Alexis Vega","Alexis","Vega",,"FWD","5.3","28","Mexico","MEX","a","playing",,"0.1","0","0","0","0","False","1","MEX v RSA","2026-06-11T20:00:00+01:00","Estadio Banorte","Mexico City"
"611",,"Alireza Jahanbakhsh","Alireza","Jahanbakhsh",,"FWD","5.3","23","IR Iran","IRN","g","playing",,"0","0","0","0","0","False","16","IRN v NZL","2026-06-16T02:00:00+01:00","Sofi Stadium","Inglewood, California"
"959",,"Almoez Ali","Almoez Ali Zainalabedeen Mohamed","Abdulla","Almoez Ali","FWD","5.3","36","Qatar","QAT","b","playing",,"0","0","0","0","0","False","5","QAT v SUI","2026-06-13T20:00:00+01:00","Levi's Stadium","Santa Clara, California"
"13",,"Anis Hadj Moussa","Anis","Hadj Moussa",,"FWD","5.3","1","Algeria","ALG","j","playing",,"0.1","0","0","0","0","False","19","ARG v ALG","2026-06-17T02:00:00+01:00","Geha Field At Arrowhead Stadium","Kansas City, Missouri"
"646",,"Aymen Hussein","Aymen Hussein Ghadhban","Al Mafraje","Aymen Hussein","FWD","5.3","24","Iraq","IRQ","i","playing",,"0.1","0","0","0","0","False","18","IRQ v NOR","2026-06-16T23:00:00+01:00","Gillette Stadium","Foxborough, Massachusetts"
"725",,"Cho Gue-Sung","Gue-Sung","Cho","Cho Gue-Sung","FWD","5.3","27","Korea Republic","KOR","a","playing",,"0","0","0","0","0","False","2","KOR v CZE","2026-06-12T03:00:00+01:00","Estadio Akron","Guadalajara"
"312",,"Evann Guessand","Evann","Guessand",,"FWD","5.3","12","Côte d'Ivoire","CIV","e","playing",,"0.1","0","0","0","0","False","11","CIV v ECU","2026-06-15T00:00:00+01:00","Lincoln Financial Field","Philadelphia, Pennsylvania"
"1242",,"Facundo Martínez","Facundo","Martínez",,"FWD","5.3","46","Uruguay","URU","h","transferred",,"0","0","0","0","0","False","15","KSA v URU","2026-06-15T23:00:00+01:00","Hard Rock Stadium","Miami Gardens, Florida"
"992",,"Feras Al Brikan","Feras bin Tariq bin Nasser","Al Brikan","Feras Al Brikan","FWD","5.3","37","Saudi Arabia","KSA","h","playing",,"0","0","0","0","0","False","15","KSA v URU","2026-06-15T23:00:00+01:00","Hard Rock Stadium","Miami Gardens, Florida"
"2034",,"Haji Wright","Haji","Wright",,"FWD","5.3","47","USA","USA","d","playing",,"0.1","0","0","0","0","False","4","USA v PAR","2026-06-13T02:00:00+01:00","Sofi Stadium","Inglewood, California"
"1986",,"Jordan Ayew","Jordan","Ayew",,"FWD","5.3","21","Ghana","GHA","l","playing",,"0.1","0","0","0","0","False","23","GHA v PAN","2026-06-18T00:00:00+01:00","Bmo Field","Toronto"
"43",,"José Manuel López","José Manuel","López",,"FWD","5.3","2","Argentina","ARG","j","playing",,"0.1","0","0","0","0","False","19","ARG v ALG","2026-06-17T02:00:00+01:00","Geha Field At Arrowhead Stadium","Kansas City, Missouri"
"335",,"Marco Pasalic","Marco","Pasalic",,"FWD","5.3","13","Croatia","CRO","l","playing",,"0.1","0","0","0","0","False","22","ENG v CRO","2026-06-17T21:00:00+01:00","At&t Stadium","Arlington, Texas"
"1511",,"Mohammed Muntari","Mohammed","Muntari","Mohammed Muntari","FWD","5.3","36","Qatar","QAT","b","playing",,"0","0","0","0","0","False","5","QAT v SUI","2026-06-13T20:00:00+01:00","Levi's Stadium","Santa Clara, California"
"1533",,"Oumar Diakité","Oumar","Diakité",,"FWD","5.3","12","Côte d'Ivoire","CIV","e","playing",,"0","0","0","0","0","False","11","CIV v ECU","2026-06-15T00:00:00+01:00","Lincoln Financial Field","Philadelphia, Pennsylvania"
"903",,"Ramón Sosa","Ramón","Sosa",,"FWD","5.3","34","Paraguay","PAR","d","playing",,"0","0","0","0","0","False","4","USA v PAR","2026-06-13T02:00:00+01:00","Sofi Stadium","Inglewood, California"
"1692",,"Robert Morales","Robert","Morales",,"FWD","5.3","34","Paraguay","PAR","d","transferred",,"0","0","0","0","0","False","4","USA v PAR","2026-06-13T02:00:00+01:00","Sofi Stadium","Inglewood, California"
"752",,"Roberto Alvarado","Roberto","Alvarado",,"FWD","5.3","28","Mexico","MEX","a","playing",,"0","0","0","0","0","False","1","MEX v RSA","2026-06-11T20:00:00+01:00","Estadio Banorte","Mexico City"
"1959",,"Saleh Abu Al Shamat","Saleh bin Waheeb bin Saeed","Abu Al Shamat","Saleh Abu Al Shamat","FWD","5.3","37","Saudi Arabia","KSA","h","transferred",,"0","0","0","0","0","False","15","KSA v URU","2026-06-15T23:00:00+01:00","Hard Rock Stadium","Miami Gardens, Florida"
"383",,"Tomás Chory","Tomás","Chory",,"FWD","5.3","15","Czechia","CZE","a","playing",,"0","0","0","0","0","False","2","KOR v CZE","2026-06-12T03:00:00+01:00","Estadio Akron","Guadalajara"
"1508",,"Abdulaziz Hatem","Abdulaziz Hatem","Mohammed Abdullah","Abdulaziz Hatem","MID","5.3","36","Qatar","QAT","b","playing",,"0","0","0","0","0","False","5","QAT v SUI","2026-06-13T20:00:00+01:00","Levi's Stadium","Santa Clara, California"
"636",,"Aimar Sher","Aimar Hazar Anwar","Sher","Aimar Sher","MID","5.3","24","Iraq","IRQ","i","playing",,"0","0","0","0","0","False","18","IRQ v NOR","2026-06-16T23:00:00+01:00","Gillette Stadium","Foxborough, Massachusetts"
"104",,"Alessandro Schöpf","Alessandro","Schöpf",,"MID","5.3","4","Austria","AUT","j","playing",,"0","0","0","0","0","False","20","AUT v JOR","2026-06-17T05:00:00+01:00","Levi's Stadium","Santa Clara, California"
"635",,"Amir Al Ammari","Amir Fouad Abboud","Al Ammari","Amir Al Ammari","MID","5.3","24","Iraq","IRQ","i","playing",,"0","0","0","0","0","False","18","IRQ v NOR","2026-06-16T23:00:00+01:00","Gillette Stadium","Foxborough, Massachusetts"
"1164",,"Anis Ben Slimane","Anis","Ben Slimane",,"MID","5.3","44","Tunisia","TUN","f","playing",,"0","0","0","0","0","False","12","SWE v TUN","2026-06-15T03:00:00+01:00","Estadio Bbva","Guadalupe"
"1287",,"Aziz G'aniev","Aziz","G'aniev",,"MID","5.3","48","Uzbekistan","UZB","k","playing",,"0","0","0","0","0","False","24","UZB v COL","2026-06-18T03:00:00+01:00","Estadio Banorte","Mexico City"
"161",,"Benjamin Tahirovic","Benjamin","Tahirovic",,"MID","5.3","6","Bosnia and Herzegovina","BIH","b","playing",,"0.1","0","0","0","0","False","3","CAN v BIH","2026-06-12T20:00:00+01:00","Bmo Field","Toronto"
"1589",,"Can Uzun","Can","Uzun",,"MID","5.3","45","Türkiye","TUR","d","playing",,"0.1","0","0","0","0","False","8","AUS v TUR","2026-06-14T05:00:00+01:00","Bc Place","Vancouver"
"295",,"Charles Pickel","Charles","Pickel",,"MID","5.3","11","Congo DR","COD","k","playing",,"0","0","0","0","0","False","21","POR v COD","2026-06-17T18:00:00+01:00","Nrg Stadium","Houston, Texas"
"80",,"Connor Metcalfe","Connor","Metcalfe",,"MID","5.3","3","Australia","AUS","d","playing",,"0","0","0","0","0","False","8","AUS v TUR","2026-06-14T05:00:00+01:00","Bc Place","Vancouver"
"866",,"Cristian Martínez","Cristian","Martínez",,"MID","5.3","33","Panama","PAN","l","playing",,"0","0","0","0","0","False","23","GHA v PAN","2026-06-18T00:00:00+01:00","Bmo Field","Toronto"
"2044",,"Crysencio Summerville","Crysencio","Summerville",,"MID","5.3","30","Netherlands","NED","f","playing",,"0.4","0","0","0","0","False","10","NED v JPN","2026-06-14T21:00:00+01:00","At&t Stadium","Arlington, Texas"
"1984",,"Elisha Owusu","Elisha","Owusu",,"MID","5.3","21","Ghana","GHA","l","playing",,"0","0","0","0","0","False","23","GHA v PAN","2026-06-18T00:00:00+01:00","Bmo Field","Toronto"
"266",,"Gustavo Puerta","Gustavo","Puerta",,"MID","5.3","10","Colombia","COL","k","playing",,"0","0","0","0","0","False","24","UZB v COL","2026-06-18T03:00:00+01:00","Estadio Banorte","Mexico City"
"1707",,"Iqraam Rayners","Iqraam","Rayners",,"MID","5.3","40","South Africa","RSA","a","playing",,"0","0","0","0","0","False","1","MEX v RSA","2026-06-11T20:00:00+01:00","Estadio Banorte","Mexico City"
"1475",,"Jesús Angulo","Jesús","Angulo",,"MID","5.3","28","Mexico","MEX","a","transferred",,"0","0","0","0","0","False","1","MEX v RSA","2026-06-11T20:00:00+01:00","Estadio Banorte","Mexico City"
"390",,"Lukás Cerv","Lukás","Cerv",,"MID","5.3","15","Czechia","CZE","a","playing",,"0","0","0","0","0","False","2","KOR v CZE","2026-06-12T03:00:00+01:00","Estadio Akron","Guadalajara"
"242",,"Mathieu Choinière","Mathieu","Choinière",,"MID","5.3","9","Canada","CAN","b","playing",,"0","0","0","0","0","False","3","CAN v BIH","2026-06-12T20:00:00+01:00","Bmo Field","Toronto"
"948",,"Mohammed Waad","Mohammed Waad Abdulwahhab","Jadoua Al Bayati","Mohammed Waad","MID","5.3","36","Qatar","QAT","b","transferred",,"0","0","0","0","0","False","5","QAT v SUI","2026-06-13T20:00:00+01:00","Levi's Stadium","Santa Clara, California"
"455",,"Mohanad Lasheen","Mohanad Mostafa","Ahmed Abdelmonem Lasheen","Mohanad Lasheen","MID","5.3","17","Egypt","EGY","g","playing",,"0","0","0","0","0","False","14","BEL v EGY","2026-06-15T20:00:00+01:00","Lumen Field","Seattle, Washington"
"135",,"Nicolas Raskin","Nicolas","Raskin",,"MID","5.3","5","Belgium","BEL","g","playing",,"0.1","0","0","0","0","False","14","BEL v EGY","2026-06-15T20:00:00+01:00","Lumen Field","Seattle, Washington"
"294",,"Noah Sadiki","Noah","Sadiki",,"MID","5.3","11","Congo DR","COD","k","playing",,"0.1","0","0","0","0","False","21","POR v COD","2026-06-17T18:00:00+01:00","Nrg Stadium","Houston, Texas"
"1288",,"Odiljon Hamrobekov","Odiljon","Hamrobekov",,"MID","5.3","48","Uzbekistan","UZB","k","playing",,"0","0","0","0","0","False","24","UZB v COL","2026-06-18T03:00:00+01:00","Estadio Banorte","Mexico City"
"624",,"Omid Noorafkan","Omid","Noorafkan",,"MID","5.3","23","IR Iran","IRN","g","transferred",,"0","0","0","0","0","False","16","IRN v NZL","2026-06-16T02:00:00+01:00","Sofi Stadium","Inglewood, California"
"766",,"Oussama Targhalline","Oussama","Targhalline",,"MID","5.3","29","Morocco","MAR","c","transferred",,"0","0","0","0","0","False","6","BRA v MAR","2026-06-13T23:00:00+01:00","Metlife Stadium","East Rutherford, New Jersey"
"23",,"Ramiz Zerrouki","Ramiz","Zerrouki",,"MID","5.3","1","Algeria","ALG","j","playing",,"0","0","0","0","0","False","19","ARG v ALG","2026-06-17T02:00:00+01:00","Geha Field At Arrowhead Stadium","Kansas City, Missouri"
"822",,"Ryan Thomas","Ryan","Thomas",,"MID","5.3","31","New Zealand","NZL","g","playing",,"0","0","0","0","0","False","16","IRN v NZL","2026-06-16T02:00:00+01:00","Sofi Stadium","Inglewood, California"
"1494",,"Sarpreet Singh","Sarpreet","Singh",,"MID","5.3","31","New Zealand","NZL","g","playing",,"0","0","0","0","0","False","16","IRN v NZL","2026-06-16T02:00:00+01:00","Sofi Stadium","Inglewood, California"
"2071",,"Sebastian Nanasi","Sebastian","Nanasi",,"MID","5.3","42","Sweden","SWE","f","transferred",,"0","0","0","0","0","False","12","SWE v TUN","2026-06-15T03:00:00+01:00","Estadio Bbva","Guadalupe"
"2033",,"Tyler Adams","Tyler","Adams",,"MID","5.3","47","USA","USA","d","playing",,"0.3","0","0","0","0","False","4","USA v PAR","2026-06-13T02:00:00+01:00","Sofi Stadium","Inglewood, California"
"2058",,"Víctor Griffith","Víctor","Griffith",,"MID","5.3","33","Panama","PAN","l","transferred",,"0","0","0","0","0","False","23","GHA v PAN","2026-06-18T00:00:00+01:00","Bmo Field","Toronto"
"391",,"Vladimír Darida","Vladimír","Darida",,"MID","5.3","15","Czechia","CZE","a","playing",,"0","0","0","0","0","False","2","KOR v CZE","2026-06-12T03:00:00+01:00","Estadio Akron","Guadalajara"
"1114",,"Yasin Ayari","Yasin","Ayari",,"MID","5.3","42","Sweden","SWE","f","playing",,"0.3","0","0","0","0","False","12","SWE v TUN","2026-06-15T03:00:00+01:00","Estadio Bbva","Guadalupe"
"2037",,"Jurriën Timber","Jurriën","Timber",,"DEF","5.2","30","Netherlands","NED","f","playing",,"4","0","0","0","0","False","10","NED v JPN","2026-06-14T21:00:00+01:00","At&t Stadium","Arlington, Texas"
"496",,"Lucas Hernández","Lucas","Hernández",,"DEF","5.2","19","France","FRA","i","playing",,"2.4","0","0","0","0","False","17","FRA v SEN","2026-06-16T20:00:00+01:00","Metlife Stadium","East Rutherford, New Jersey"
"165",,"Marquinhos","Marcos","Aoás Corrêa","Marquinhos","DEF","5.2","7","Brazil","BRA","c","playing",,"7.1","0","0","0","0","False","6","BRA v MAR","2026-06-13T23:00:00+01:00","Metlife Stadium","East Rutherford, New Jersey"
"1709",,"Reece James","Reece","James",,"DEF","5.2","18","England","ENG","l","playing",,"4.2","0","0","0","0","False","22","ENG v CRO","2026-06-17T21:00:00+01:00","At&t Stadium","Arlington, Texas"
"1243",,"Agustín Álvarez","Agustín","Álvarez",,"FWD","5.2","46","Uruguay","URU","h","transferred",,"0.1","0","0","0","0","False","15","KSA v URU","2026-06-15T23:00:00+01:00","Hard Rock Stadium","Miami Gardens, Florida"
"1139",,"Ardon Jashari","Ardon","Jashari",,"MID","5.2","43","Switzerland","SUI","b","playing",,"0","0","0","0","0","False","5","QAT v SUI","2026-06-13T20:00:00+01:00","Levi's Stadium","Santa Clara, California"
"1945",,"Bruno Caicedo","Bruno","Caicedo","Bruno Caicedo","MID","5.2","16","Ecuador","ECU","e","transferred",,"0.1","0","0","0","0","False","11","CIV v ECU","2026-06-15T00:00:00+01:00","Lincoln Financial Field","Philadelphia, Pennsylvania"
"186",,"Fabinho","Fábio Henrique","Tavares","Fabinho","MID","5.2","7","Brazil","BRA","c","playing",,"0.3","0","0","0","0","False","6","BRA v MAR","2026-06-13T23:00:00+01:00","Metlife Stadium","East Rutherford, New Jersey"
"1222",,"Facundo Pellistri","Facundo","Pellistri",,"MID","5.2","46","Uruguay","URU","h","playing",,"0.1","0","0","0","0","False","15","KSA v URU","2026-06-15T23:00:00+01:00","Hard Rock Stadium","Miami Gardens, Florida"
"1968",,"Jacob Shaffelburg","Jacob","Shaffelburg",,"MID","5.2","9","Canada","CAN","b","playing",,"0","0","0","0","0","False","3","CAN v BIH","2026-06-12T20:00:00+01:00","Bmo Field","Toronto"
